relevance_score,completeness_score,hallucination_detected,latency_ms,estimated_tokens,estimated_cost_usd,keywords_from_context,num_context_chunks,num_response_sentences,index,num_hallucinated_sentences
0.791,0.4286,False,,6,1.2e-05,"['can', 'try', 'your', 'coffee', 'sure', 'here', 'you']",2,2,2035,0
1.0,0.5,False,,8,1.6e-05,"['sure', 'here', 'you', 'hmm', 'not', 'bad']",2,1,2036,0
1.0,0.6,False,,6,1.2e-05,"['hmm', 'not', 'bad', 'there', 'nothing']",2,1,2037,0
1.0,0.6,False,,5,1e-05,"['there', 'nothing', 'what', 'you', 'mean']",2,1,2038,0
1.0,0.6,False,,8,1.6e-05,"['mean', 'what', 'you', 'just', 'coffee']",2,1,2039,0
1.0,0.25,False,,4,8e-06,"['mean', 'just', 'coffee', 'figured']",2,1,2040,0
1.0,0.8,False,,8,1.6e-05,"['figured', 'not', 'too', 'bitter', 'you']",2,1,2041,0
1.0,0.5714,False,,11,2.2e-05,"['bitter', 'not', 'too', 'you', 'little', 'but', 'okay']",2,1,2042,0
1.0,0.4286,False,,9,1.8e-05,"['little', 'bitter', 'but', 'okay', 'there', 'sugar', 'cream']",2,1,2043,0
1.0,0.625,False,,13,2.6e-05,"['there', 'sugar', 'cream', 'taste', 'you', 'have', 'get', 'used']",2,1,2044,0
1.0,0.375,False,,5,1e-05,"['taste', 'you', 'have', 'get', 'used', 'sort', 'like', 'beer']",2,1,2045,0
1.0,0.5,False,,6,1.2e-05,"['let', 'take', 'walk', 'what', 'weather', 'like']",2,1,2046,0
1.0,0.5714,False,,7,1.4e-05,"['what', 'weather', 'like', 'let', 'step', 'outside', 'see']",2,1,2047,0
1.0,0.4286,False,,8,1.6e-05,"['let', 'step', 'outside', 'see', 'little', 'chilly', 'right']",2,1,2048,0
1.0,0.25,False,,5,1e-05,"['little', 'chilly', 'right', 'yes']",2,1,2049,0
1.0,0.6667,False,,7,1.4e-05,"['yes', 'put', 'cap']",2,1,2050,0
1.0,0.6,False,,6,1.2e-05,"['put', 'cap', 'wear', 'jacket', 'too']",2,1,2051,0
1.0,0.5714,False,,9,1.8e-05,"['wear', 'jacket', 'too', 'wonder', 'should', 'bring', 'gloves']",2,1,2052,0
1.0,0.625,False,,11,2.2e-05,"['should', 'wonder', 'bring', 'gloves', 'maybe', 'you', 'just', 'case']",2,1,2053,0
1.0,0.125,False,,9,1.8e-05,"['maybe', 'you', 'should', 'just', 'case', 'gets', 'colder', 'put']",2,1,2054,0
1.0,0.4286,False,,8,1.6e-05,"['put', 'glove', 'each', 'pocket', 'get', 'warmer', 'walk']",2,1,2055,0
1.0,0.75,False,,12,2.4e-05,"['get', 'warmer', 'walk', 'yes', 'but', 'gets', 'colder', 'sun']",2,1,2056,0
1.0,0.4,False,,5,1e-05,"['look', 'car', 'chase', 'driver', 'crazy']",2,1,2057,0
1.0,0.6667,False,,9,1.8e-05,"['driver', 'crazy', 'can', 'believe', 'hasn', 'crashed']",2,1,2058,0
1.0,0.4286,False,,6,1.2e-05,"['can', 'believe', 'hasn', 'crashed', 'how', 'fast', 'going']",2,1,2059,0
1.0,0.75,False,,11,2.2e-05,"['going', 'how', 'fast', 'they', 'say', 'miles', 'per', 'hour']",2,1,2060,0
1.0,0.375,False,,7,1.4e-05,"['going', 'they', 'say', 'miles', 'per', 'hour', 'kill', 'someone']",2,1,2061,0
0.8799,0.5714,False,,8,1.6e-05,"['going', 'kill', 'someone', 'look', 'just', 'hit', 'car']",2,2,2062,0
0.8398,0.5,True,,13,2.6e-05,"['look', 'just', 'hit', 'car', 'goodness', 'one', 'safe', 'streets']",2,2,2063,1
1.0,0.4286,False,,6,1.2e-05,"['goodness', 'one', 'safe', 'streets', 'now', 'slowing', 'down']",2,1,2064,0
1.0,0.5714,False,,7,1.4e-05,"['now', 'slowing', 'down', 'maybe', 'ran', 'out', 'gas']",2,1,2065,0
0.8643,0.625,False,,13,2.6e-05,"['out', 'maybe', 'ran', 'gas', 'look', 'just', 'got', 'car']",2,2,2066,0
1.0,0.125,False,,7,1.4e-05,"['look', 'just', 'got', 'out', 'car', 'started', 'running', 'hope']",2,1,2067,0
1.0,0.8333,False,,8,1.6e-05,"['news', 'stupid', 'they', 'shouldn', 'even', 'call']",2,1,2068,0
1.0,0.5,False,,12,2.4e-05,"['they', 'shouldn', 'even', 'call', 'news', 'last', 'night', 'told']",2,1,2069,0
1.0,0.5,False,,12,2.4e-05,"['they', 'told', 'about', 'last', 'night', 'cat', 'sofa', 'yesterday']",2,1,2070,0
1.0,0.625,False,,13,2.6e-05,"['they', 'told', 'about', 'yesterday', 'dog', 'pipe', 'last', 'week']",2,1,2071,0
1.0,0.5,False,,12,2.4e-05,"['last', 'they', 'told', 'about', 'week', 'bear', 'back', 'yard']",2,1,2072,0
1.0,0.125,False,,11,2.2e-05,"['last', 'month', 'they', 'told', 'about', 'mouse', 'restaurant', 'weatherman']",2,1,2073,0
1.0,0.375,False,,8,1.6e-05,"['weatherman', 'tells', 'temperature', 'every', 'town', 'sports', 'guy', 'shows']",2,1,2074,0
1.0,0.375,False,,9,1.8e-05,"['sports', 'guy', 'shows', 'players', 'fighting', 'they', 'always', 'tell']",2,1,2075,0
1.0,0.875,False,,16,3.2e-05,"['they', 'always', 'what', 'next', 'tell', 'make', 'sound', 'exciting']",2,1,2076,0
1.0,0.0,False,,8,1.6e-05,"['they', 'always', 'make', 'what', 'next', 'sound', 'exciting', 'but']",2,1,2077,0
1.0,0.5,False,,6,1.2e-05,"['more', 'like', 'news', 'kids', 'they', 'should', 'have', 'kid']",2,1,2078,0
1.0,0.75,False,,6,1.2e-05,"['love', 'computer', 'computers', 'cool']",2,1,2079,0
1.0,0.5,False,,6,1.2e-05,"['computers', 'cool', 'love', 'online']",2,1,2080,0
1.0,0.5,False,,5,1e-05,"['love', 'online', 'internet', 'amazing']",2,1,2081,0
1.0,0.75,False,,8,1.6e-05,"['internet', 'amazing', 'you', 'can', 'travel', 'all', 'over', 'world']",2,1,2082,0
0.9109,0.25,False,,9,1.8e-05,"['you', 'can', 'travel', 'all', 'over', 'world', 'know', 'went']",2,2,2083,0
1.0,0.4286,False,,5,1e-05,"['know', 'went', 'china', 'yesterday', 'what', 'did', 'you']",2,1,2084,0
1.0,0.625,False,,11,2.2e-05,"['what', 'did', 'you', 'stood', 'great', 'wall', 'looked', 'all']",2,1,2085,0
1.0,0.25,False,,5,1e-05,"['stood', 'great', 'wall', 'looked', 'all', 'around', 'what', 'like']",2,1,2086,0
1.0,0.75,False,,7,1.4e-05,"['like', 'what', 'real', 'thing']",2,1,2087,0
1.0,0.6,False,,6,1.2e-05,"['like', 'real', 'thing', 'being', 'there']",2,1,2088,0
1.0,0.8333,False,,10,2e-05,"['like', 'there', 'being', 'yes', 'felt', 'actually']",2,1,2089,0
1.0,0.8333,False,,8,1.6e-05,"['best', 'beatles', 'they', 'musical', 'group', 'ever']",2,1,2090,0
1.0,0.375,False,,6,1.2e-05,"['they', 'best', 'musical', 'group', 'ever', 'love', 'all', 'their']",2,1,2091,0
1.0,0.5,False,,11,2.2e-05,"['love', 'all', 'their', 'songs', 'don', 'know', 'which', 'one']",2,1,2092,0
1.0,0.5,False,,10,2e-05,"['like', 'don', 'know', 'which', 'one', 'best', 'ones', 'can']",2,1,2093,0
1.0,0.5,False,,10,2e-05,"['like', 'ones', 'can', 'sing', 'along', 'she', 'loves', 'you']",2,1,2094,0
1.0,0.8,False,,12,2.4e-05,"['yeah', 'she', 'loves', 'you', 'like']",2,1,2095,0
1.0,0.5714,False,,10,2e-05,"['you', 'yeah', 'she', 'loves', 'know', 'should', 'glad']",2,1,2096,0
1.0,0.4286,False,,5,1e-05,"['you', 'know', 'should', 'glad', 'what', 'great', 'song']",2,1,2097,0
1.0,0.5,False,,7,1.4e-05,"['what', 'great', 'song', 'how', 'about', 'let']",2,1,2098,0
0.9254,0.5,True,,14,2.8e-05,"['let', 'how', 'about', 'yes']",2,2,2099,1
1.0,0.8,False,,13,2.6e-05,"['let', 'yes', 'there', 'will', 'answer']",2,1,2100,0
1.0,0.5,False,,5,1e-05,"['let', 'movie', 'rather', 'not']",2,1,2101,0
1.0,0.6667,False,,3,6e-06,"['not', 'rather', 'why']",2,1,2102,0
1.0,0.7143,False,,8,1.6e-05,"['why', 'not', 'you', 'know', 'don', 'like', 'crowds']",2,1,2103,0
1.0,0.375,False,,8,1.6e-05,"['you', 'know', 'don', 'like', 'crowds', 'let', 'early', 'movie']",2,1,2104,0
1.0,0.5714,False,,9,1.8e-05,"['let', 'early', 'movie', 'okay', 'won', 'very', 'crowded']",2,1,2105,0
1.0,0.5,False,,7,1.4e-05,"['okay', 'won', 'very', 'crowded', 'what', 'would', 'you', 'like']",2,1,2106,0
0.782,0.5,False,,17,3.4e-05,"['you', 'what', 'would', 'like', 'see', 'don', 'care', 'one']",2,2,2107,0
1.0,0.125,False,,14,2.8e-05,"['don', 'care', 'you', 'one', 'who', 'wants', 'out', 'well']",2,1,2108,0
1.0,0.375,False,,7,1.4e-05,"['well', 'want', 'see', 'pursuit', 'happyness', 'what', 'have', 'you']",2,1,2109,0
1.0,0.625,False,,16,3.2e-05,"['about', 'what', 'have', 'you', 'heard', 'based', 'true', 'story']",2,1,2110,0
1.0,0.0,False,,10,2e-05,"['based', 'true', 'story', 'about', 'divorced', 'man', 'his', 'young']",2,1,2111,0
1.0,0.4286,False,,6,1.2e-05,"['what', 'your', 'favorite', 'thing', 'like', 'watch', 'people']",2,1,2112,0
1.0,0.5,False,,8,1.6e-05,"['like', 'watch', 'people', 'your', 'favorite', 'thing']",2,1,2113,0
1.0,0.5,False,,8,1.6e-05,"['your', 'favorite', 'thing', 'well', 'one', 'them']",2,1,2114,0
1.0,0.5714,False,,8,1.6e-05,"['well', 'one', 'them', 'where', 'you', 'watch', 'people']",2,1,2115,0
1.0,0.5,False,,9,1.8e-05,"['where', 'you', 'watch', 'people', 'girlfriend', 'sit', 'outside', 'starbucks']",2,1,2116,0
1.0,0.5,False,,7,1.4e-05,"['girlfriend', 'sit', 'outside', 'starbucks', 'sounds', 'like', 'good', 'spot']",2,1,2117,0
1.0,0.5,False,,9,1.8e-05,"['sounds', 'like', 'good', 'spot', 'watch', 'people', 'walk', 'their']",2,1,2118,0
1.0,0.5,False,,9,1.8e-05,"['dogs', 'watch', 'people', 'walk', 'their', 'guess', 'you', 'see']",2,1,2119,0
1.0,0.25,False,,12,2.4e-05,"['guess', 'you', 'see', 'lots', 'different', 'dogs', 'don', 'even']",2,1,2120,0
1.0,0.25,False,,16,3.2e-05,"['don', 'even', 'know', 'what', 'kind', 'most', 'them', 'there']",2,1,2121,0
1.0,0.125,False,,12,2.4e-05,"['they', 'there', 'lots', 'different', 'kinds', 'but', 'all', 'have']",2,1,2122,0
1.0,0.25,False,,10,2e-05,"['they', 'call', 'him', 'father', 'dollar', 'bill', 'yes', 'news']",2,1,2123,0
1.0,0.625,False,,9,1.8e-05,"['yes', 'news', 'today', 'every', 'easter', 'sunday', 'gives', 'away']",2,1,2124,0
1.0,0.2857,False,,5,1e-05,"['money', 'every', 'easter', 'sunday', 'gives', 'away', 'his']",2,1,2125,0
0.9097,0.875,True,,13,2.6e-05,"['money', 'give', 'his', 'movie', 'stars', 'him', 'homeless', 'people']",2,2,2126,1
1.0,0.375,False,,8,1.6e-05,"['give', 'money', 'movie', 'stars', 'him', 'homeless', 'people', 'how']",2,1,2127,0
1.0,0.375,False,,10,2e-05,"['away', 'how', 'much', 'money', 'does', 'give', 'year', 'gave']",2,1,2128,0
1.0,0.3333,False,,7,1.4e-05,"['year', 'gave', 'away', '000', 'lot', 'money']",2,1,2129,0
1.0,0.6667,False,,11,2.2e-05,"['lot', 'money', 'gave', '100', 'people', 'wheelchairs']",2,1,2130,0
1.0,0.625,False,,7,1.4e-05,"['people', 'gave', '100', 'wheelchairs', 'what', 'about', 'other', 'homeless']",2,1,2131,0
1.0,0.375,False,,6,1.2e-05,"['what', 'about', 'other', 'homeless', 'people', 'they', 'got', 'each']",2,1,2132,0
1.0,0.625,False,,10,2e-05,"['they', 'got', 'each', 'people', 'stood', 'line', 'just', 'get']",2,1,2133,0
1.0,0.625,False,,9,1.8e-05,"['old', 'movies', 'best', 'even', 'though', 'they', 'black', 'white']",2,1,2134,0
1.0,0.375,False,,9,1.8e-05,"['even', 'though', 'they', 'black', 'white', 'good', 'story', 'more']",2,1,2135,0
1.0,0.25,False,,7,1.4e-05,"['good', 'story', 'more', 'important', 'than', 'color', 'actors', 'didn']",2,1,2136,0
1.0,0.2857,False,,6,1.2e-05,"['actors', 'didn', 'curse', 'back', 'then', 'there', 'violence']",2,1,2137,0
1.0,0.6667,False,,7,1.4e-05,"['there', 'violence', 'people', 'today', 'don', 'like']",2,1,2138,0
1.0,0.8333,False,,9,1.8e-05,"['people', 'today', 'like', 'don', 'lots', 'action']",2,1,2139,0
1.0,0.4286,False,,6,1.2e-05,"['like', 'today', 'people', 'lots', 'action', 'good', 'story']",2,1,2140,0
1.0,0.75,False,,11,2.2e-05,"['like', 'good', 'story', 'see', 'actors', 'who', 'real', 'people']",2,1,2141,0
1.0,0.5714,False,,7,1.4e-05,"['like', 'real', 'people', 'see', 'actors', 'who', 'problems']",2,1,2142,0
1.0,0.625,False,,7,1.4e-05,"['like', 'real', 'people', 'problems', 'they', 'still', 'make', 'movies']",2,1,2143,0
1.0,0.625,False,,9,1.8e-05,"['they', 'make', 'still', 'movies', 'like', 'yes', 'but', 'never']",2,1,2144,0
1.0,0.75,False,,9,1.8e-05,"['you', 'get', 'pbs', 'yes', 'everybody', 'gets', 'public', 'broadcasting']",2,1,2145,0
1.0,0.25,False,,6,1.2e-05,"['yes', 'everybody', 'gets', 'public', 'broadcasting', 'system', 'puts', 'sleep']",2,1,2146,0
1.0,0.5,False,,5,1e-05,"['puts', 'sleep', 'tell', 'about']",2,1,2147,0
1.0,0.6667,False,,8,1.6e-05,"['show', 'tell', 'about', 'gardening', 'follows', 'knitting']",2,1,2148,0
1.0,0.6667,False,,8,1.6e-05,"['show', 'follows', 'gardening', 'knitting', 'cooking', 'sewing']",2,1,2149,0
1.0,0.6667,False,,8,1.6e-05,"['show', 'follows', 'travel', 'cooking', 'sewing', 'another']",2,1,2150,0
0.9197,0.5,False,,15,3e-05,"['travel', 'show', 'follows', 'another', 'say', 'gone', 'around', 'world']",2,2,2151,0
1.0,0.125,False,,12,2.4e-05,"['old', 'say', 'gone', 'around', 'world', 'dozen', 'times', 'already']",2,1,2152,0
1.0,0.25,False,,12,2.4e-05,"['old', 'now', 'they', 'adding', 'shows', 'movies', 'sure', 'would']",2,1,2153,0
1.0,0.125,False,,13,2.6e-05,"['sure', 'would', 'like', 'see', 'something', 'interesting', 'change', 'more']",2,1,2154,0
0.7699,0.125,False,,11,2.2e-05,"['donate', 'more', 'people', 'money', 'pbs', 'could', 'offer', 'new']",2,2,2155,0
1.0,0.2,False,,6,1.2e-05,"['love', 'watch', 'judge', 'judy', 'show']",2,1,2156,0
0.8765,0.75,True,,8,1.6e-05,"['show', 'yes', 'every', 'afternoon']",2,2,2157,1
1.0,0.5,False,,7,1.4e-05,"['yes', 'every', 'afternoon', 'what', 'good', 'about']",2,1,2158,0
1.0,0.5714,False,,5,1e-05,"['what', 'good', 'about', 'they', 'have', 'interesting', 'lawsuits']",2,1,2159,0
1.0,0.2,False,,3,6e-06,"['they', 'have', 'interesting', 'lawsuits', 'such']",2,1,2160,0
1.0,0.875,False,,15,3e-05,"['such', 'yesterday', 'woman', 'complained', 'about', 'cell', 'phone', 'she']",2,1,2161,0
1.0,0.125,False,,7,1.4e-05,"['phone', 'yesterday', 'woman', 'complained', 'about', 'cell', 'she', 'bought']",2,1,2162,0
1.0,0.5,False,,6,1.2e-05,"['something', 'wrong', 'phone', 'works', 'only', 'canada']",2,1,2163,0
1.0,0.5,False,,6,1.2e-05,"['works', 'only', 'canada', 'did', 'seller', 'know']",2,1,2164,0
1.0,0.7143,False,,10,2e-05,"['did', 'seller', 'know', 'yes', 'didn', 'tell', 'buyer']",2,1,2165,0
1.0,0.5,False,,13,2.6e-05,"['yes', 'didn', 'tell', 'buyer', 'hope', 'judge', 'judy', 'made']",2,1,2166,0
1.0,0.5,False,,9,1.8e-05,"['woman', 'very', 'good', 'singer', 'yes', 'but', 'she', 'looks']",2,1,2167,0
1.0,0.25,False,,6,1.2e-05,"['yes', 'but', 'she', 'looks', 'like', 'man', 'what', 'difference']",2,1,2168,0
1.0,0.5,False,,8,1.6e-05,"['what', 'difference', 'does', 'make', 'female', 'singers', 'supposed', 'pretty']",2,1,2169,0
1.0,0.6667,False,,8,1.6e-05,"['singers', 'supposed', 'female', 'pretty', 'sound', 'good']",2,1,2170,0
1.0,0.625,False,,7,1.4e-05,"['good', 'singers', 'supposed', 'sound', 'they', 'should', 'look', 'too']",2,1,2171,0
1.0,0.375,False,,8,1.6e-05,"['they', 'should', 'look', 'good', 'too', 'there', 'lots', 'ugly']",2,1,2172,0
1.0,0.625,False,,9,1.8e-05,"['men', 'singers', 'there', 'lots', 'ugly', 'don', 'have', 'look']",2,1,2173,0
1.0,0.5,False,,6,1.2e-05,"['singers', 'men', 'don', 'have', 'look', 'good', 'then', 'neither']",2,1,2174,0
1.0,0.5,False,,9,1.8e-05,"['then', 'neither', 'women', 'singers', 'well', 'would', 'never', 'buy']",2,1,2175,0
1.0,0.75,False,,11,2.2e-05,"['would', 'buy', 'her', 'well', 'never', 'but', 'you', 'she']",2,1,2176,0
0.9071,0.5,True,,10,2e-05,"['would', 'buy', 'her', 'but', 'you', 'she', 'pretty', 'yes']",2,2,2177,1
1.0,0.5,False,,8,1.6e-05,"['all', 'stations', 'going', 'digital', 'yes', 'will', 'occur', 'next']",2,1,2178,0
1.0,0.375,False,,9,1.8e-05,"['yes', 'will', 'occur', 'next', 'month', 'most', 'them', 'already']",2,1,2179,0
1.0,0.5,False,,7,1.4e-05,"['digital', 'most', 'them', 'already', 'broadcasting', 'signal', 'very', 'clear']",2,1,2180,0
1.0,0.2,False,,8,1.6e-05,"['digital', 'signal', 'very', 'clear', 'isn']",2,1,2181,0
1.0,0.75,False,,5,1e-05,"['isn', 'what', 'you', 'mean']",2,1,2182,0
1.0,0.5714,False,,8,1.6e-05,"['what', 'you', 'mean', 'can', 'get', 'single', 'channel']",2,1,2183,0
1.0,0.4286,False,,7,1.4e-05,"['can', 'get', 'single', 'channel', 'you', 'have', 'digital']",2,1,2184,0
0.8044,0.7143,False,,10,2e-05,"['have', 'you', 'digital', 'course', 'but', 'don', 'cable']",2,2,2185,0
1.0,0.875,False,,16,3.2e-05,"['but', 'don', 'have', 'cable', 'you', 'need', 'course', 'good']",2,1,2186,0
1.0,0.25,False,,6,1.2e-05,"['you', 'need', 'have', 'but', 'don', 'cable', 'good', 'antenna']",2,1,2187,0
0.8322,0.75,False,,12,2.4e-05,"['rabbit', 'ears', 'but', 'have', 'aren', 'strong', 'enough', 'buy']",2,2,2188,0
1.0,0.25,False,,4,8e-06,"['got', 'date', 'you', 'really']",2,1,2189,0
1.0,0.6667,False,,4,8e-06,"['really', 'you', 'interested']",2,1,2190,0
0.7257,0.6667,False,,7,1.4e-05,"['you', 'interested', 'maybe', 'what', 'she', 'like']",2,2,2191,0
1.0,0.5714,False,,7,1.4e-05,"['she', 'maybe', 'what', 'like', 'got', 'great', 'personality']",2,1,2192,0
0.9472,0.5714,True,,13,2.6e-05,"['she', 'got', 'great', 'personality', 'means', 'fat', 'ugly']",2,2,2193,1
1.0,0.4,False,,4,8e-06,"['she', 'means', 'fat', 'ugly', 'cute']",2,1,2194,0
1.0,0.8571,False,,13,2.6e-05,"['she', 'cute', 'okay', 'not', 'ugly', 'just', 'fat']",2,1,2195,0
1.0,0.375,False,,6,1.2e-05,"['she', 'okay', 'not', 'ugly', 'just', 'fat', 'weighs', 'pounds']",2,1,2196,0
0.8007,0.75,False,,15,3e-05,"['she', 'weighs', 'pounds', 'okay', 'not', 'fat', 'what', 'problem']",2,2,2197,0
1.0,0.375,False,,9,1.8e-05,"['problem', 'her', 'okay', 'she', 'not', 'fat', 'what', 'who']",2,1,2198,0
1.0,0.5,False,,16,3.2e-05,"['problem', 'she', 'who', 'said', 'there', 'her', 'has', 'problems']",2,1,2199,0
1.0,0.4,False,,3,6e-06,"['you', 'think', 'very', 'pretty', 'thank']",2,1,2200,0
1.0,0.8,False,,7,1.4e-05,"['you', 'thank', 'would', 'have', 'dinner']",2,1,2201,0
1.0,0.4,False,,5,1e-05,"['would', 'you', 'have', 'dinner', 'like']",2,1,2202,0
1.0,0.7143,False,,8,1.6e-05,"['would', 'like', 'can', 'pick', 'you', 'friday', 'night']",2,1,2203,0
1.0,0.2857,False,,3,6e-06,"['can', 'pick', 'you', 'friday', 'night', 'what', 'time']",2,1,2204,0
1.0,0.5,False,,4,8e-06,"['what', 'time', 'eight', 'clock']",2,1,2205,0
1.0,0.5,False,,4,8e-06,"['eight', 'clock', 'sounds', 'great']",2,1,2206,0
1.0,0.5,False,,8,1.6e-05,"['sounds', 'great', 'french', 'restaurant']",2,1,2207,0
1.0,1.0,False,,9,1.8e-05,"['french', 'restaurant', 'never', 'been']",2,1,2208,0
1.0,0.5,False,,8,1.6e-05,"['never', 'been', 'french', 'restaurant', 'think', 'you', 'love', 'food']",2,1,2209,0
1.0,0.5,False,,10,2e-05,"['think', 'you', 'love', 'food', 'not', 'going', 'eat', 'any']",2,1,2210,0
0.7528,0.4,False,,7,1.4e-05,"['you', 'have', 'pretty', 'eyes', 'thank']",2,2,2211,0
1.0,0.6667,False,,7,1.4e-05,"['you', 'thank', 'wish', 'eyes', 'were', 'blue']",2,1,2212,0
1.0,0.5714,False,,8,1.6e-05,"['eyes', 'wish', 'were', 'blue', 'what', 'matter', 'green']",2,1,2213,0
1.0,0.5,False,,9,1.8e-05,"['what', 'matter', 'green', 'eyes', 'nothing', 'except', 'favorite', 'color']",2,1,2214,0
1.0,0.5,False,,11,2.2e-05,"['blue', 'nothing', 'except', 'favorite', 'color', 'maybe', 'your', 'next']",2,1,2215,0
1.0,0.25,False,,12,2.4e-05,"['next', 'life', 'maybe', 'your', 'you', 'have', 'blue', 'eyes']",2,1,2216,0
1.0,0.5,False,,8,1.6e-05,"['fish', 'but', 'what', 'next', 'life', 'think', 'some', 'have']",2,1,2217,0
1.0,0.375,False,,11,2.2e-05,"['fish', 'think', 'some', 'have', 'blue', 'eyes', 'hope', 'don']",2,1,2218,0
1.0,0.6667,False,,9,1.8e-05,"['hope', 'come', 'back', 'don', 'fish', 'cat']",2,1,2219,0
1.0,0.625,False,,5,1e-05,"['hope', 'come', 'back', 'cat', 'cats', 'have', 'beautiful', 'eyes']",2,1,2220,0
1.0,0.75,False,,10,2e-05,"['have', 'eyes', 'cats', 'beautiful', 'would', 'love', 'blue', 'cat']",2,1,2221,0
1.0,1.0,False,,6,1.2e-05,"['love', 'you', 'too']",2,1,2222,0
1.0,0.8571,False,,10,2e-05,"['you', 'love', 'too', 'loved', 'first', 'day', 'saw']",2,1,2223,0
1.0,0.4286,False,,7,1.4e-05,"['you', 'first', 'loved', 'day', 'saw', 'love', 'sight']",2,1,2224,0
1.0,1.0,False,,9,1.8e-05,"['love', 'first', 'sight', 'yes']",2,1,2225,0
1.0,0.6667,False,,8,1.6e-05,"['love', 'first', 'yes', 'sight', 'didn', 'you']",2,1,2226,0
0.8629,0.625,False,,12,2.4e-05,"['you', 'didn', 'love', 'first', 'know', 'had', 'chase', 'while']",2,2,2227,0
1.0,0.625,False,,11,2.2e-05,"['you', 'know', 'had', 'chase', 'while', 'yes', 'chased', 'then']",2,1,2228,0
1.0,0.5,False,,6,1.2e-05,"['you', 'yes', 'chased', 'then', 'caught', 'now', 'mine', 'forever']",2,1,2229,0
1.0,0.75,False,,6,1.2e-05,"['you', 'mine', 'forever', 'now']",2,1,2230,0
1.0,0.5,False,,6,1.2e-05,"['you', 'mine', 'forever', 'grow', 'old', 'together']",2,1,2231,0
1.0,0.5,False,,5,1e-05,"['together', 'grow', 'old', 'happy']",2,1,2232,0
1.0,0.6667,False,,5,1e-05,"['love', 'girl', 'have', 'you', 'told', 'her']",2,1,2233,0
1.0,0.3333,False,,4,8e-06,"['have', 'you', 'told', 'her', 'course', 'not']",2,1,2234,0
1.0,0.6667,False,,3,6e-06,"['not', 'course', 'why']",2,1,2235,0
1.0,0.6,False,,6,1.2e-05,"['why', 'not', 'she', 'would', 'laugh']",2,1,2236,0
1.0,0.5,False,,5,1e-05,"['she', 'would', 'laugh', 'how', 'you', 'know']",2,1,2237,0
1.0,0.5,False,,5,1e-05,"['how', 'you', 'know', 'because', 'they', 'always']",2,1,2238,0
1.0,0.5,False,,5,1e-05,"['because', 'they', 'always', 'maybe', 'she', 'different']",2,1,2239,0
1.0,0.5,False,,6,1.2e-05,"['maybe', 'she', 'different', 'they', 'all', 'same']",2,1,2240,0
1.0,0.625,False,,7,1.4e-05,"['they', 'all', 'same', 'just', 'ask', 'her', 'out', 'dinner']",2,1,2241,0
1.0,0.2857,False,,4,8e-06,"['just', 'ask', 'her', 'out', 'dinner', 'then', 'what']",2,1,2242,0
1.0,0.8571,False,,10,2e-05,"['then', 'what', 'she', 'know', 'you', 'like', 'her']",2,1,2243,0
1.0,0.5,False,,7,1.4e-05,"['give', 'hug', 'not', 'mood']",2,1,2244,0
1.0,0.5,False,,5,1e-05,"['not', 'mood', 'what', 'matter']",2,1,2245,0
1.0,0.6667,False,,8,1.6e-05,"['what', 'matter', 'saw', 'you', 'looking', 'woman']",2,1,2246,0
1.0,0.4,False,,3,6e-06,"['woman', 'saw', 'you', 'looking', 'what']",2,1,2247,0
1.0,0.8333,False,,10,2e-05,"['woman', 'what', 'you', 'know', 'big', 'boobs']",2,1,2248,0
1.0,0.375,False,,7,1.4e-05,"['you', 'know', 'woman', 'big', 'boobs', 'not', 'looking', 'her']",2,1,2249,0
1.0,0.5,False,,5,1e-05,"['not', 'looking', 'her', 'you', 'were', 'too']",2,1,2250,0
1.0,0.5,False,,7,1.4e-05,"['you', 'were', 'too', 'not', 'interested', 'her']",2,1,2251,0
1.0,0.75,False,,8,1.6e-05,"['her', 'not', 'interested', 'then', 'why', 'were', 'you', 'looking']",2,1,2252,0
1.0,0.375,False,,7,1.4e-05,"['looking', 'then', 'why', 'were', 'you', 'her', 'something', 'else']",2,1,2253,0
0.9262,0.75,True,,12,2.4e-05,"['looking', 'something', 'else', 'really', 'then', 'spend', 'tonight', 'sofa']",2,2,2254,1
1.0,0.4286,False,,5,1e-05,"['you', 'would', 'like', 'blind', 'date', 'must', 'joking']",2,1,2255,0
1.0,0.25,False,,6,1.2e-05,"['you', 'must', 'joking', 'serious']",2,1,2256,0
1.0,0.8333,False,,10,2e-05,"['serious', 'don', 'want', 'date', 'blind', 'woman']",2,1,2257,0
1.0,0.625,False,,11,2.2e-05,"['blind', 'date', 'don', 'want', 'woman', 'doesn', 'mean', 'she']",2,1,2258,0
1.0,0.4286,False,,5,1e-05,"['blind', 'mean', 'date', 'doesn', 'she', 'what', 'does']",2,1,2259,0
1.0,0.625,False,,13,2.6e-05,"['date', 'what', 'does', 'mean', 'blind', 'someone', 'you', 'don']",2,1,2260,0
1.0,0.75,False,,11,2.2e-05,"['date', 'someone', 'don', 'know', 'blind', 'you', 'why', 'would']",2,1,2261,0
1.0,0.125,False,,7,1.4e-05,"['why', 'would', 'date', 'someone', 'don', 'even', 'know', 'try']",2,1,2262,0
1.0,0.5,False,,8,1.6e-05,"['try', 'something', 'new', 'exciting', 'what', 'don', 'like', 'her']",2,1,2263,0
